n,p,tn
940000,0.5,20
940000,0.5,19
940000,0.5,18
940000,0.5,25
940000,0.5,24
940000,0.5,22
940000,0.5,20
940000,0.5,20
940000,0.5,25
940000,0.5,20
940000,0.5,20
940000,0.5,22
940000,0.5,20
940000,0.5,19
940000,0.5,21
940000,0.5,20
940000,0.5,19
940000,0.5,21
940000,0.5,21
940000,0.5,21
940000,0.5,26
940000,0.5,18
940000,0.5,19
940000,0.5,21
940000,0.5,22
940000,0.5,21
940000,0.5,22
940000,0.5,23
940000,0.5,23
940000,0.5,18
940000,0.5,21
940000,0.5,20
940000,0.5,21
940000,0.5,21
940000,0.5,21
940000,0.5,20
940000,0.5,21
940000,0.5,21
940000,0.5,24
940000,0.5,21
940000,0.5,22
940000,0.5,22
950000,0.5,20
950000,0.5,21
950000,0.5,18
950000,0.5,19
950000,0.5,20
950000,0.5,19
950000,0.5,22
950000,0.5,20
950000,0.5,21
950000,0.5,19
950000,0.5,21
950000,0.5,20
950000,0.5,21
950000,0.5,19
950000,0.5,24
950000,0.5,25
950000,0.5,21
950000,0.5,20
950000,0.5,22
950000,0.5,20
950000,0.5,25
950000,0.5,20
950000,0.5,19
950000,0.5,21
950000,0.5,21
950000,0.5,24
950000,0.5,19
950000,0.5,20
950000,0.5,21
950000,0.5,21
950000,0.5,26
950000,0.5,20
950000,0.5,22
950000,0.5,21
950000,0.5,20
950000,0.5,23
950000,0.5,20
950000,0.5,20
950000,0.5,22
950000,0.5,21
950000,0.5,22
950000,0.5,19
950000,0.5,19
950000,0.5,21
950000,0.5,19
950000,0.5,23
950000,0.5,22
950000,0.5,21
950000,0.5,21
950000,0.5,20
960000,0.5,19
960000,0.5,23
960000,0.5,24
960000,0.5,23
960000,0.5,20
960000,0.5,20
960000,0.5,23
960000,0.5,20
960000,0.5,22
960000,0.5,22
960000,0.5,20
960000,0.5,20
960000,0.5,20
960000,0.5,23
960000,0.5,22
960000,0.5,20
960000,0.5,20
960000,0.5,19
960000,0.5,23
960000,0.5,23
960000,0.5,23
960000,0.5,21
960000,0.5,21
960000,0.5,22
960000,0.5,20
960000,0.5,19
960000,0.5,22
960000,0.5,20
960000,0.5,20
960000,0.5,21
960000,0.5,23
960000,0.5,20
960000,0.5,20
960000,0.5,19
960000,0.5,21
960000,0.5,19
960000,0.5,20
960000,0.5,22
960000,0.5,22
960000,0.5,19
960000,0.5,19
960000,0.5,22
960000,0.5,20
960000,0.5,20
960000,0.5,22
960000,0.5,23
960000,0.5,21
960000,0.5,20
960000,0.5,22
960000,0.5,26
970000,0.5,21
970000,0.5,23
970000,0.5,22
970000,0.5,19
970000,0.5,19
970000,0.5,24
970000,0.5,22
970000,0.5,20
970000,0.5,20
970000,0.5,19
970000,0.5,22
970000,0.5,20
970000,0.5,21
970000,0.5,24
970000,0.5,21
970000,0.5,19
970000,0.5,24
970000,0.5,26
970000,0.5,21
970000,0.5,20
970000,0.5,21
970000,0.5,22
970000,0.5,19
970000,0.5,19
970000,0.5,23
970000,0.5,19
970000,0.5,22
970000,0.5,21
970000,0.5,21
970000,0.5,19
970000,0.5,21
970000,0.5,21
970000,0.5,21
970000,0.5,22
970000,0.5,22
970000,0.5,20
970000,0.5,18
970000,0.5,29
970000,0.5,20
970000,0.5,24
970000,0.5,21
970000,0.5,24
970000,0.5,19
970000,0.5,19
970000,0.5,21
970000,0.5,27
970000,0.5,20
970000,0.5,22
970000,0.5,23
970000,0.5,20
980000,0.5,22
980000,0.5,22
980000,0.5,19
980000,0.5,21
980000,0.5,21
980000,0.5,20
980000,0.5,20
980000,0.5,27
980000,0.5,23
980000,0.5,23
980000,0.5,21
980000,0.5,19
980000,0.5,21
980000,0.5,21
980000,0.5,20
980000,0.5,20
980000,0.5,18
980000,0.5,24
980000,0.5,22
980000,0.5,20
980000,0.5,21
980000,0.5,22
980000,0.5,23
980000,0.5,21
980000,0.5,20
980000,0.5,18
980000,0.5,19
980000,0.5,23
980000,0.5,21
980000,0.5,20
980000,0.5,22
980000,0.5,23
980000,0.5,19
980000,0.5,24
980000,0.5,22
980000,0.5,21
980000,0.5,22
980000,0.5,28
980000,0.5,20
980000,0.5,20
980000,0.5,20
980000,0.5,21
980000,0.5,22
980000,0.5,24
980000,0.5,19
980000,0.5,24
980000,0.5,20
980000,0.5,18
980000,0.5,21
980000,0.5,20
990000,0.5,22
990000,0.5,21
990000,0.5,19
990000,0.5,20
990000,0.5,21
990000,0.5,20
990000,0.5,23
990000,0.5,21
990000,0.5,21
990000,0.5,21
990000,0.5,24
990000,0.5,18
990000,0.5,25
990000,0.5,19
990000,0.5,26
990000,0.5,21
990000,0.5,21
990000,0.5,29
990000,0.5,22
990000,0.5,23
990000,0.5,23
990000,0.5,21
990000,0.5,20
990000,0.5,23
990000,0.5,25
990000,0.5,20
990000,0.5,19
990000,0.5,22
990000,0.5,21
990000,0.5,21
990000,0.5,22
990000,0.5,23
990000,0.5,20
990000,0.5,20
990000,0.5,21
990000,0.5,21
990000,0.5,20
990000,0.5,21
990000,0.5,19
990000,0.5,21
990000,0.5,21
990000,0.5,22
990000,0.5,20
990000,0.5,23
990000,0.5,26
990000,0.5,20
990000,0.5,22
990000,0.5,18
990000,0.5,20
990000,0.5,23
1000000,0.5,22
1000000,0.5,21
1000000,0.5,27
1000000,0.5,22
1000000,0.5,21
1000000,0.5,19
1000000,0.5,18
1000000,0.5,26
1000000,0.5,24
1000000,0.5,19
1000000,0.5,23
1000000,0.5,20
1000000,0.5,19
1000000,0.5,21
1000000,0.5,24
1000000,0.5,20
1000000,0.5,24
1000000,0.5,22
1000000,0.5,21
1000000,0.5,21
1000000,0.5,23
1000000,0.5,20
1000000,0.5,20
1000000,0.5,20
1000000,0.5,21
1000000,0.5,21
1000000,0.5,22
1000000,0.5,21
1000000,0.5,19
1000000,0.5,25
1000000,0.5,20
1000000,0.5,21
1000000,0.5,20
1000000,0.5,22
1000000,0.5,23
1000000,0.5,19
1000000,0.5,21
1000000,0.5,24
1000000,0.5,20
1000000,0.5,22
1000000,0.5,19
1000000,0.5,20
1000000,0.5,19
1000000,0.5,22
1000000,0.5,23
1000000,0.5,20
1000000,0.5,20
1000000,0.5,24
1000000,0.5,24
1000000,0.5,23
